D 00:04:07.4776510 PowerTaskList.DebugPrintPower() -     CREATE_GAME
D 00:04:53.6594070 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=NUM_CARDS_PLAYED_THIS_TURN value=3
D 00:04:53.6595140 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=430 value=3
D 00:04:53.6596040 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Jade Idol id=103 zone=HAND zonePos=3 cardId=CFM_602 player=1] tag=ZONE value=PLAY
D 00:04:53.6596860 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Jade Idol id=103 zone=HAND zonePos=3 cardId=CFM_602 player=1] tag=ZONE_POSITION value=0
D 00:04:53.6597610 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Jade Idol id=103 zone=HAND zonePos=3 cardId=CFM_602 player=1] tag=JUST_PLAYED value=1
D 00:04:53.6598140 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=LAST_CARD_PLAYED value=103
D 00:04:53.6598530 PowerTaskList.DebugDump() - Block End=(null)
D 00:04:53.7148930 PowerTaskList.DebugDump() - ID=29 ParentID=28 PreviousID=0 TaskCount=15
D 00:04:53.7151430 PowerTaskList.DebugPrintPower() - BLOCK_START BlockType=POWER Entity=[name=Jade Idol id=103 zone=PLAY zonePos=0 cardId=CFM_602 player=1] EffectCardId= EffectIndex=1 Target=0
D 00:04:53.7152370 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=106 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:53.7155050 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:53.7156080 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:53.7156660 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=106
D 00:04:53.7157450 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Jade Idol id=107 zone=SETASIDE zonePos=0 cardId=CFM_602a player=1] CardID=CFM_602a
D 00:04:53.7158050 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:53.7158520 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:53.7158960 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=107
D 00:04:53.7159500 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:53.7159920 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=106
D 00:04:53.7160680 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Jade Idol id=107 zone=SETASIDE zonePos=0 cardId=CFM_602a player=1] tag=PARENT_CARD value=106
D 00:04:53.7161290 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Jade Idol id=108 zone=SETASIDE zonePos=0 cardId=CFM_602b player=1] CardID=CFM_602b
D 00:04:53.7161840 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:53.7162290 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:53.7162730 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=108
D 00:04:53.7163280 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:53.7163690 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=106
D 00:04:53.7164390 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Jade Idol id=108 zone=SETASIDE zonePos=0 cardId=CFM_602b player=1] tag=PARENT_CARD value=106
D 00:04:53.7165070 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=109 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:53.7165660 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:53.7166080 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:53.7166540 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=109
D 00:04:53.7167080 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Jade Idol id=110 zone=SETASIDE zonePos=0 cardId=CFM_602a player=1] CardID=CFM_602a
D 00:04:53.7168130 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:53.7168650 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:53.7169120 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=110
D 00:04:53.7169650 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:53.7170460 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=109
D 00:04:53.7171370 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Jade Idol id=110 zone=SETASIDE zonePos=0 cardId=CFM_602a player=1] tag=PARENT_CARD value=109
D 00:04:53.7171960 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Jade Idol id=111 zone=SETASIDE zonePos=0 cardId=CFM_602b player=1] CardID=CFM_602b
D 00:04:53.7172510 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:53.7172950 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:53.7173410 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=111
D 00:04:53.7173960 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:53.7174390 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=109
D 00:04:53.7175190 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Jade Idol id=111 zone=SETASIDE zonePos=0 cardId=CFM_602b player=1] tag=PARENT_CARD value=109
D 00:04:53.7175920 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=112 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:53.7176470 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:53.7176900 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:53.7177360 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=112
D 00:04:53.7177930 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Jade Idol id=113 zone=SETASIDE zonePos=0 cardId=CFM_602a player=1] CardID=CFM_602a
D 00:04:53.7178480 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:53.7178900 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:53.7179340 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=113
D 00:04:53.7179840 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:53.7180240 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=112
D 00:04:53.7180920 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Jade Idol id=113 zone=SETASIDE zonePos=0 cardId=CFM_602a player=1] tag=PARENT_CARD value=112
D 00:04:53.7181500 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Jade Idol id=114 zone=SETASIDE zonePos=0 cardId=CFM_602b player=1] CardID=CFM_602b
D 00:04:53.7182060 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:53.7182510 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:53.7182950 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=114
D 00:04:53.7183480 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:53.7183880 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=112
D 00:04:53.7184600 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Jade Idol id=114 zone=SETASIDE zonePos=0 cardId=CFM_602b player=1] tag=PARENT_CARD value=112
D 00:04:53.7184920 PowerTaskList.DebugPrintPower() - BLOCK_END
D 00:04:57.3715850 PowerTaskList.DebugDump() - ID=30 ParentID=0 PreviousID=28 TaskCount=2
D 00:04:57.3717370 PowerTaskList.DebugDump() - Block Start=(null)
D 00:04:57.3719170 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Jade Idol id=103 zone=PLAY zonePos=0 cardId=CFM_602 player=1] tag=ZONE value=GRAVEYARD
D 00:04:57.3719920 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=NUM_OPTIONS_PLAYED_THIS_TURN value=3
D 00:04:57.3720290 PowerTaskList.DebugPrintPower() - BLOCK_END
